created_at,clean_text,sentiment,subjectivity,polarity
Sat Nov 02 12:05:33 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:05:32 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:05:29 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:05:28 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:05:25 +0000 2019,not itrested since day one reviewers sure playing whats going on…,"Sentiment(polarity=0.5, subjectivity=0.8888888888888888)",0.8888888888888888,0.5
Sat Nov 02 12:05:22 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:05:20 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:05:19 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:05:17 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:05:16 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:05:15 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:05:11 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:05:10 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:05:06 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:05:05 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:05:04 +0000 2019,we live weekend league games play where finish week …,"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",0.5,0.13636363636363635
Sat Nov 02 12:05:03 +0000 2019,we face red devil ’ today look take ️⃣ points,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:04:57 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:04:56 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:04:54 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:04:48 +0000 2019,need park glass locked maxed badges floor spacing slasher …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:04:35 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:04:33 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:04:31 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:04:30 +0000 2019,fifa download pc,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:04:29 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:04:23 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:04:22 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:04:17 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:04:12 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:04:11 +0000 2019,dirtgame winding roads dirt rally ️ …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:04:10 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:04:07 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:04:02 +0000 2019,this trophy presented duane vermeulen the biggest moments match -…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:04:01 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:03:59 +0000 2019,we live weekend league games play where finish week,"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",0.5,0.13636363636363635
Sat Nov 02 12:03:58 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:03:55 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:03:54 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:03:52 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:03:49 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:03:46 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:03:44 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:03:42 +0000 2019,watch goal build my ucl season let 's get w today,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:03:41 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:03:37 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:03:36 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:03:32 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:03:30 +0000 2019,the player match – duane vermeulen the number dynamic physical relentle…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:03:29 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:03:24 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:03:23 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:03:13 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:03:08 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:03:04 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:03:00 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:02:54 +0000 2019,mads mikkelsen looks amazing how far come character models insane ... 🤩 …,"Sentiment(polarity=-0.09999999999999998, subjectivity=0.9666666666666667)",0.9666666666666667,-0.09999999999999998
Sat Nov 02 12:02:47 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:02:38 +0000 2019,winding roads dirt rally ️ …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:02:37 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:02:35 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:02:33 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:02:29 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:02:26 +0000 2019,medievil,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:02:09 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:02:08 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:02:07 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:02:01 +0000 2019,nearly ... think going win trophy biggest game …,"Sentiment(polarity=0.16666666666666666, subjectivity=0.4000000000000001)",0.4000000000000001,0.16666666666666666
Sat Nov 02 12:01:58 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:01:56 +0000 2019,sony dualshock wireless controller jet black ds4 pad ⏰ ends h last price gbp …,"Sentiment(polarity=-0.08333333333333333, subjectivity=0.25)",0.25,-0.08333333333333333
Sat Nov 02 12:01:55 +0000 2019,saving loads blastronauts new 'turbo edition mode 'save the colony coming to…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.45454545454545453,0.13636363636363635
Sat Nov 02 12:01:54 +0000 2019,game developer platform tags …,"Sentiment(polarity=-0.4, subjectivity=0.4)",0.4,-0.4
Sat Nov 02 12:01:53 +0000 2019,nioh beta gameplay …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:01:52 +0000 2019,i pick which think makes trophy one kind,"Sentiment(polarity=0.6, subjectivity=0.9)",0.9,0.6
Sat Nov 02 12:01:50 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:01:47 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:01:45 +0000 2019,a perfect hat-trick burnley sees named team week https /…,"Sentiment(polarity=1.0, subjectivity=1.0)",1.0,1.0
Sat Nov 02 12:01:43 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:01:41 +0000 2019,winding roads dirt rally ️ …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:01:40 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:01:38 +0000 2019,happy …,"Sentiment(polarity=0.8, subjectivity=1.0)",1.0,0.8
Sat Nov 02 12:01:37 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:01:34 +0000 2019,blizzard really know make cinematics i check times real life capture…,"Sentiment(polarity=0.2, subjectivity=0.25)",0.25,0.2
Sat Nov 02 12:01:19 +0000 2019,gone passing puddles passing time zones the delay game horrendous last night…,"Sentiment(polarity=-0.2, subjectivity=0.23333333333333334)",0.23333333333333334,-0.2
Sat Nov 02 12:01:16 +0000 2019,welcome german community series lan good luck contenders we give news right here …,"Sentiment(polarity=0.4464285714285714, subjectivity=0.5089285714285714)",0.5089285714285714,0.4464285714285714
Sat Nov 02 12:01:15 +0000 2019,assassin ’ creed syndicate,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:01:10 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:01:05 +0000 2019,let 's kick ball net ️️️,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:01:02 +0000 2019,resistance gameplay new ... …,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.45454545454545453,0.13636363636363635
Sat Nov 02 12:00:59 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:00:55 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:00:52 +0000 2019,thanks follow something i ’ working ... original update alpha test,"Sentiment(polarity=0.2875, subjectivity=0.475)",0.475,0.2875
Sat Nov 02 12:00:50 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:00:49 +0000 2019,today rd placed host th placed local derby two in…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:00:47 +0000 2019,bucks -- -- -- -- rt good deal like like,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.6000000000000001,0.7
Sat Nov 02 12:00:46 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:00:44 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:00:43 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:00:36 +0000 2019,tales zestiria,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:00:29 +0000 2019,the talos principle,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:00:28 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:00:23 +0000 2019,grand ages medieval,"Sentiment(polarity=0.25, subjectivity=0.5)",0.5,0.25
Sat Nov 02 12:00:16 +0000 2019,after huge game duane vermeulen mastercard player match rugby world cup final carries so…,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:00:14 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:00:12 +0000 2019,:00pm edt 🤑 500 cash prize elite free entry 🤑 eu v5 search destroy best…,"Sentiment(polarity=0.1, subjectivity=0.4)",0.4,0.1
Sat Nov 02 12:00:09 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:00:07 +0000 2019,i pick which think makes trophy one kind,"Sentiment(polarity=0.6, subjectivity=0.9)",0.9,0.6
Sat Nov 02 12:00:01 +0000 2019,george wood puts beautiful header th year …,"Sentiment(polarity=0.85, subjectivity=1.0)",1.0,0.85
Sat Nov 02 12:00:00 +0000 2019,it 's time simulated enjoy,"Sentiment(polarity=0.4, subjectivity=0.5)",0.5,0.4
Sat Nov 02 11:59:56 +0000 2019,sony slim gb games two controllers ⏰ ends h last price usd …,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.06666666666666667,0.0
Sat Nov 02 11:59:55 +0000 2019,this trophy presented duane vermeulen the biggest moments m…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 11:59:52 +0000 2019,sacked morning,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 11:59:40 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 11:59:36 +0000 2019,welcome,"Sentiment(polarity=0.8, subjectivity=0.9)",0.9,0.8
Sat Nov 02 11:59:33 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 11:59:29 +0000 2019,anyone else fed game friday daytime lag server 's perfect wins fut champs button delay an…,"Sentiment(polarity=0.3, subjectivity=0.5333333333333333)",0.5333333333333333,0.3
Sat Nov 02 11:59:28 +0000 2019,he scored points tough semi-final handre pollard player mat…,"Sentiment(polarity=-0.3888888888888889, subjectivity=0.8333333333333334)",0.8333333333333334,-0.3888888888888889
Sat Nov 02 11:59:26 +0000 2019,we finish weekend league -1 ... 🤙 great start weekend course lose last game fabinho scorin…,"Sentiment(polarity=0.13333333333333333, subjectivity=0.4055555555555556)",0.4055555555555556,0.13333333333333333
Sat Nov 02 11:59:20 +0000 2019,i watched play street fighter super nintendo sucked fun …,"Sentiment(polarity=0.31666666666666665, subjectivity=0.43333333333333335)",0.43333333333333335,0.31666666666666665
Sat Nov 02 11:59:19 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 11:59:18 +0000 2019,last wknd i grinded hard finish wins gold i got poor rewards this weekend i sped throu…,"Sentiment(polarity=-0.09791666666666668, subjectivity=0.3520833333333333)",0.3520833333333333,-0.09791666666666668
Sat Nov 02 11:59:16 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 11:59:15 +0000 2019,let cheaters walk away go kurt please everybody use squad name `` free fc1k…,"Sentiment(polarity=0.4, subjectivity=0.8)",0.8,0.4
Sat Nov 02 11:59:11 +0000 2019,mads mikkelsen looks amazing how far come character models insane ... 🤩 …,"Sentiment(polarity=-0.09999999999999998, subjectivity=0.9666666666666667)",0.9666666666666667,-0.09999999999999998
Sat Nov 02 11:59:03 +0000 2019,let cheaters walk away go kurt please everybody use squad name `` free fc1kurt ``,"Sentiment(polarity=0.4, subjectivity=0.8)",0.8,0.4
Sat Nov 02 11:58:57 +0000 2019,hey psst ... dogurai thing thanks friends qubyte game nacional its coming f…,"Sentiment(polarity=-0.1, subjectivity=0.30000000000000004)",0.30000000000000004,-0.1
Sat Nov 02 11:58:54 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 11:58:53 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 11:58:52 +0000 2019,just packed fuckkkkk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 11:58:47 +0000 2019,congratulations brodie retallick player match metres made forward…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 11:58:46 +0000 2019,i pick which think makes trophy one kind,"Sentiment(polarity=0.6, subjectivity=0.9)",0.9,0.6
Sat Nov 02 11:58:43 +0000 2019,last wknd i grinded hard finish wins gold i got poor rewards this weekend i s…,"Sentiment(polarity=-0.09791666666666668, subjectivity=0.3520833333333333)",0.3520833333333333,-0.09791666666666668
Sat Nov 02 11:58:42 +0000 2019,death stranding launch trailer ps4 …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 11:58:37 +0000 2019,fortnitemares gameplay video …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 11:58:34 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 11:58:33 +0000 2019,need speed™ heat official launch trailer …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 11:58:31 +0000 2019,destiny shadowkeep festival lost trailer …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 11:58:29 +0000 2019,my son jayden live streaming come show love …,"Sentiment(polarity=0.3181818181818182, subjectivity=0.55)",0.55,0.3181818181818182
Sat Nov 02 11:58:26 +0000 2019,what the outer worlds …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 11:58:25 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 11:58:21 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 11:58:20 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 11:58:19 +0000 2019,medievil launch trailer ps4 …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 11:58:16 +0000 2019,battlefield v – war pacific official trailer …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 11:58:14 +0000 2019,hey psst ... dogurai thing thanks friends qubyte game nacional its coming f…,"Sentiment(polarity=-0.1, subjectivity=0.30000000000000004)",0.30000000000000004,-0.1
Sat Nov 02 11:58:12 +0000 2019,darksiders genesis announce trailer …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 11:58:10 +0000 2019,doom – official announce trailer …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
